l0,l1,l2,n1,n2,u1,u2,video_title,png_id,exercise_id
early-math,cc-early-math-add-sub-100,cc-early-math-add-sub-miss-value-prob,Addition and subtraction within 100,Addition and subtraction missing value problems,https://api.khanacademy.org/math/early-math/cc-early-math-add-sub-100,https://www.khanacademy.org/math/early-math/cc-early-math-add-sub-100/cc-early-math-add-sub-miss-value-prob,Find the missing number (add and subtract within 100),https://cdn.kastatic.org/ka-exercise-screenshots/find-the-missing-number-add-sub-within-100.png,https://www.khanacademy.org/exercise/find-the-missing-number-add-sub-within-100
early-math,cc-early-math-add-sub-1000,cc-early-math-add-ones-tens-hundreds,Addition and subtraction within 1000,Adding 1s 10s and 100s,https://api.khanacademy.org/math/early-math/cc-early-math-add-sub-1000,https://www.khanacademy.org/math/early-math/cc-early-math-add-sub-1000/cc-early-math-add-ones-tens-hundreds,Add 10s and 100s (no regrouping),https://cdn.kastatic.org/ka-exercise-screenshots/add-within-1000--level-1.png,https://www.khanacademy.org/exercise/add-within-1000--level-1
early-math,cc-early-math-add-sub-1000,cc-early-math-add-ones-tens-hundreds,Addition and subtraction within 1000,Adding 1s 10s and 100s,https://api.khanacademy.org/math/early-math/cc-early-math-add-sub-1000,https://www.khanacademy.org/math/early-math/cc-early-math-add-sub-1000/cc-early-math-add-ones-tens-hundreds,Add 2- and 3-digit numbers (no regrouping),https://cdn.kastatic.org/ka-exercise-screenshots/add-within-1000--level-2.png,https://www.khanacademy.org/exercise/add-within-1000--level-2
early-math,cc-early-math-add-sub-1000,cc-early-math-sub-ones-tens-hundreds,Addition and subtraction within 1000,Subtracting 1s 10s and 100s,https://api.khanacademy.org/math/early-math/cc-early-math-add-sub-1000,https://www.khanacademy.org/math/early-math/cc-early-math-add-sub-1000/cc-early-math-sub-ones-tens-hundreds,Subtract 10s and 100s (no regrouping),https://cdn.kastatic.org/ka-exercise-screenshots/subtract-within-1000--level-1.png,https://www.khanacademy.org/exercise/subtract-within-1000--level-1
early-math,cc-early-math-add-sub-1000,cc-early-math-sub-ones-tens-hundreds,Addition and subtraction within 1000,Subtracting 1s 10s and 100s,https://api.khanacademy.org/math/early-math/cc-early-math-add-sub-1000,https://www.khanacademy.org/math/early-math/cc-early-math-add-sub-1000/cc-early-math-sub-ones-tens-hundreds,Subtract 2- and 3-digit numbers (no regrouping),https://cdn.kastatic.org/ka-exercise-screenshots/subtract-within-1000--level-2.png,https://www.khanacademy.org/exercise/subtract-within-1000--level-2
early-math,cc-early-math-add-sub-1000,cc-early-math-strategies-for-adding-two-and-three-digit-numbers,Addition and subtraction within 1000,Strategies for adding 2- and 3-digit numbers,https://api.khanacademy.org/math/early-math/cc-early-math-add-sub-1000,https://www.khanacademy.org/math/early-math/cc-early-math-add-sub-1000/cc-early-math-strategies-for-adding-two-and-three-digit-numbers,Break apart 3-digit addition problems,https://cdn.kastatic.org/ka-exercise-screenshots/break-apart-three-dig-add.png,https://www.khanacademy.org/exercise/break-apart-three-dig-add
early-math,cc-early-math-add-sub-1000,cc-early-math-strategies-for-adding-two-and-three-digit-numbers,Addition and subtraction within 1000,Strategies for adding 2- and 3-digit numbers,https://api.khanacademy.org/math/early-math/cc-early-math-add-sub-1000,https://www.khanacademy.org/math/early-math/cc-early-math-add-sub-1000/cc-early-math-strategies-for-adding-two-and-three-digit-numbers,Add using groups of 10 and 100,https://cdn.kastatic.org/ka-exercise-screenshots/making-100-and-1000.png,https://www.khanacademy.org/exercise/making-100-and-1000
early-math,cc-early-math-add-sub-1000,cc-early-math-strategies-for-adding-two-and-three-digit-numbers,Addition and subtraction within 1000,Strategies for adding 2- and 3-digit numbers,https://api.khanacademy.org/math/early-math/cc-early-math-add-sub-1000,https://www.khanacademy.org/math/early-math/cc-early-math-add-sub-1000/cc-early-math-strategies-for-adding-two-and-three-digit-numbers,Add and subtract on a number line,https://cdn.kastatic.org/ka-exercise-screenshots/adding-and-subtracting-within-1000-using-a-number-line.png,https://www.khanacademy.org/exercise/adding-and-subtracting-within-1000-using-a-number-line
early-math,cc-early-math-measure-data-topic,cc-early-math-length-intro,Measurement and data,Length and size,https://api.khanacademy.org/math/early-math/cc-early-math-measure-data-topic,https://www.khanacademy.org/math/early-math/cc-early-math-measure-data-topic/cc-early-math-length-intro,Compare size,https://cdn.kastatic.org/ka-exercise-screenshots/which-has-more-.png,https://www.khanacademy.org/exercise/which-has-more-
early-math,cc-early-math-measure-data-topic,cc-early-math-length-intro,Measurement and data,Length and size,https://api.khanacademy.org/math/early-math/cc-early-math-measure-data-topic,https://www.khanacademy.org/math/early-math/cc-early-math-measure-data-topic/cc-early-math-length-intro,Order by length,https://cdn.kastatic.org/ka-exercise-screenshots/order-by-length.png,https://www.khanacademy.org/exercise/order-by-length
early-math,cc-early-math-measure-data-topic,cc-early-math-length-intro,Measurement and data,Length and size,https://api.khanacademy.org/math/early-math/cc-early-math-measure-data-topic,https://www.khanacademy.org/math/early-math/cc-early-math-measure-data-topic/cc-early-math-length-intro,Indirect measurement,https://cdn.kastatic.org/ka-exercise-screenshots/indirect-measurement.png,https://www.khanacademy.org/exercise/indirect-measurement
early-math,cc-early-math-measure-data-topic,cc-early-math-measuring-length,Measurement and data,Measuring length,https://api.khanacademy.org/math/early-math/cc-early-math-measure-data-topic,https://www.khanacademy.org/math/early-math/cc-early-math-measure-data-topic/cc-early-math-measuring-length,Measure lengths 1,https://cdn.kastatic.org/ka-exercise-screenshots/measuring-lengths-1.png,https://www.khanacademy.org/exercise/measuring-lengths-1
early-math,cc-early-math-measure-data-topic,cc-early-math-measuring-length,Measurement and data,Measuring length,https://api.khanacademy.org/math/early-math/cc-early-math-measure-data-topic,https://www.khanacademy.org/math/early-math/cc-early-math-measure-data-topic/cc-early-math-measuring-length,Measure lengths 2,https://cdn.kastatic.org/ka-exercise-screenshots/measuring-lengths-2.png,https://www.khanacademy.org/exercise/measuring-lengths-2
early-math,cc-early-math-measure-data-topic,cc-early-math-compare-estimate-length,Measurement and data,Comparing and estimating length,https://api.khanacademy.org/math/early-math/cc-early-math-measure-data-topic,https://www.khanacademy.org/math/early-math/cc-early-math-measure-data-topic/cc-early-math-compare-estimate-length,Estimate lengths,https://cdn.kastatic.org/ka-exercise-screenshots/estimating-lengths.png,https://www.khanacademy.org/exercise/estimating-lengths
early-math,cc-early-math-measure-data-topic,cc-early-math-length-word-problems,Measurement and data,Length word problems,https://api.khanacademy.org/math/early-math/cc-early-math-measure-data-topic,https://www.khanacademy.org/math/early-math/cc-early-math-measure-data-topic/cc-early-math-length-word-problems,Length word problems,https://cdn.kastatic.org/ka-exercise-screenshots/length-word-problems.png,https://www.khanacademy.org/exercise/length-word-problems
early-math,cc-early-math-measure-data-topic,cc-early-picture-graphs,Measurement and data,Picture graphs,https://api.khanacademy.org/math/early-math/cc-early-math-measure-data-topic,https://www.khanacademy.org/math/early-math/cc-early-math-measure-data-topic/cc-early-picture-graphs,Solve problems with picture graphs 1,https://cdn.kastatic.org/ka-exercise-screenshots/solving-problems-with-picture-graphs-1.png,https://www.khanacademy.org/exercise/solving-problems-with-picture-graphs-1
early-math,cc-early-math-measure-data-topic,cc-early-picture-graphs,Measurement and data,Picture graphs,https://api.khanacademy.org/math/early-math/cc-early-math-measure-data-topic,https://www.khanacademy.org/math/early-math/cc-early-math-measure-data-topic/cc-early-picture-graphs,Make picture graphs 1,https://cdn.kastatic.org/ka-exercise-screenshots/make-picture-graphs-1.png,https://www.khanacademy.org/exercise/make-picture-graphs-1
early-math,cc-early-math-measure-data-topic,cc-early-math-bar-graphs,Measurement and data,Bar graphs,https://api.khanacademy.org/math/early-math/cc-early-math-measure-data-topic,https://www.khanacademy.org/math/early-math/cc-early-math-measure-data-topic/cc-early-math-bar-graphs,Solve problems with bar graphs 1,https://cdn.kastatic.org/ka-exercise-screenshots/solving-problems-with-bar-graphs-1.png,https://www.khanacademy.org/exercise/solving-problems-with-bar-graphs-1
early-math,cc-early-math-measure-data-topic,cc-early-math-bar-graphs,Measurement and data,Bar graphs,https://api.khanacademy.org/math/early-math/cc-early-math-measure-data-topic,https://www.khanacademy.org/math/early-math/cc-early-math-measure-data-topic/cc-early-math-bar-graphs,Solve problems with bar graphs 2,https://cdn.kastatic.org/ka-exercise-screenshots/solving-problems-with-bar-graphs-2.png,https://www.khanacademy.org/exercise/solving-problems-with-bar-graphs-2
early-math,cc-early-math-measure-data-topic,cc-early-math-bar-graphs,Measurement and data,Bar graphs,https://api.khanacademy.org/math/early-math/cc-early-math-measure-data-topic,https://www.khanacademy.org/math/early-math/cc-early-math-measure-data-topic/cc-early-math-bar-graphs,Make bar graphs 1,https://cdn.kastatic.org/ka-exercise-screenshots/make-bar-graphs-1.png,https://www.khanacademy.org/exercise/make-bar-graphs-1
early-math,cc-early-math-measure-data-topic,cc-early-math-line-plots,Measurement and data,Line plots,https://api.khanacademy.org/math/early-math/cc-early-math-measure-data-topic,https://www.khanacademy.org/math/early-math/cc-early-math-measure-data-topic/cc-early-math-line-plots,Solve problems with line plots,https://cdn.kastatic.org/ka-exercise-screenshots/solving-problems-with-line-plots-1.png,https://www.khanacademy.org/exercise/solving-problems-with-line-plots-1
early-math,cc-early-math-measure-data-topic,cc-early-math-line-plots,Measurement and data,Line plots,https://api.khanacademy.org/math/early-math/cc-early-math-measure-data-topic,https://www.khanacademy.org/math/early-math/cc-early-math-measure-data-topic/cc-early-math-line-plots,Make line plots,https://cdn.kastatic.org/ka-exercise-screenshots/creating-line-plots-1.png,https://www.khanacademy.org/exercise/creating-line-plots-1
early-math,cc-early-math-measure-data-topic,cc-early-math-time,Measurement and data,Time,https://api.khanacademy.org/math/early-math/cc-early-math-measure-data-topic,https://www.khanacademy.org/math/early-math/cc-early-math-measure-data-topic/cc-early-math-time,Tell time to hour or half hour,https://cdn.kastatic.org/ka-exercise-screenshots/tell-time-to-hour-or-half-hour.png,https://www.khanacademy.org/exercise/tell-time-to-hour-or-half-hour
early-math,cc-early-math-measure-data-topic,cc-early-math-time,Measurement and data,Time,https://api.khanacademy.org/math/early-math/cc-early-math-measure-data-topic,https://www.khanacademy.org/math/early-math/cc-early-math-measure-data-topic/cc-early-math-time,Tell time with a labeled clock,https://cdn.kastatic.org/ka-exercise-screenshots/telling_time_0.5.png,https://www.khanacademy.org/exercise/telling_time_0.5
early-math,cc-early-math-measure-data-topic,cc-early-math-time,Measurement and data,Time,https://api.khanacademy.org/math/early-math/cc-early-math-measure-data-topic,https://www.khanacademy.org/math/early-math/cc-early-math-measure-data-topic/cc-early-math-time,Tell time without labels,https://cdn.kastatic.org/ka-exercise-screenshots/telling_time.png,https://www.khanacademy.org/exercise/telling_time
early-math,cc-early-math-measure-data-topic,cc-early-math-money,Measurement and data,Money,https://api.khanacademy.org/math/early-math/cc-early-math-measure-data-topic,https://www.khanacademy.org/math/early-math/cc-early-math-measure-data-topic/cc-early-math-money,Count money (U.S.),https://cdn.kastatic.org/ka-exercise-screenshots/counting-money--us-.png,https://www.khanacademy.org/exercise/counting-money--us-
early-math,cc-early-math-geometry-topic,cc-early-math-shapes,Geometry,Basic shapes,https://api.khanacademy.org/math/early-math/cc-early-math-geometry-topic,https://www.khanacademy.org/math/early-math/cc-early-math-geometry-topic/cc-early-math-shapes,Name shapes 1,https://cdn.kastatic.org/ka-exercise-screenshots/naming-shapes.png,https://www.khanacademy.org/exercise/naming-shapes
early-math,cc-early-math-geometry-topic,cc-early-math-shapes,Geometry,Basic shapes,https://api.khanacademy.org/math/early-math/cc-early-math-geometry-topic,https://www.khanacademy.org/math/early-math/cc-early-math-geometry-topic/cc-early-math-shapes,Relative position,https://cdn.kastatic.org/ka-exercise-screenshots/relative-position.png,https://www.khanacademy.org/exercise/relative-position
early-math,cc-early-math-geometry-topic,cc-early-math-shapes,Geometry,Basic shapes,https://api.khanacademy.org/math/early-math/cc-early-math-geometry-topic,https://www.khanacademy.org/math/early-math/cc-early-math-geometry-topic/cc-early-math-shapes,Name shapes 2,https://cdn.kastatic.org/ka-exercise-screenshots/naming-shapes-2.png,https://www.khanacademy.org/exercise/naming-shapes-2
early-math,cc-early-math-geometry-topic,cc-early-math-shapes,Geometry,Basic shapes,https://api.khanacademy.org/math/early-math/cc-early-math-geometry-topic,https://www.khanacademy.org/math/early-math/cc-early-math-geometry-topic/cc-early-math-shapes,Name shapes 3,https://cdn.kastatic.org/ka-exercise-screenshots/attributes-of-shapes.png,https://www.khanacademy.org/exercise/attributes-of-shapes
early-math,cc-early-math-geometry-topic,cc-early-math-properties-shapes,Geometry,Properties of shapes,https://api.khanacademy.org/math/early-math/cc-early-math-geometry-topic,https://www.khanacademy.org/math/early-math/cc-early-math-geometry-topic/cc-early-math-properties-shapes,Compare shapes,https://cdn.kastatic.org/ka-exercise-screenshots/compare-shapes.png,https://www.khanacademy.org/exercise/compare-shapes
